snapped_at,price,market_cap,total_volume
2021-07-17 00:00:00 UTC,31242.07725869179,595905928997.3389,22982656612.796444
2021-07-18 00:00:00 UTC,32158.16999495207,582629276864.9119,17583190924.695152
2021-07-19 00:00:00 UTC,32215.59816320753,607314275716.9904,17947156627.318966
2021-07-20 00:00:00 UTC,31050.265129083313,581357096139.9031,20410536135.716324
2021-07-21 00:00:00 UTC,29559.512735131448,568872823059.4648,22939410296.199192
2021-07-22 00:00:00 UTC,31938.173200572306,604202430989.241,29547344639.96987
2021-07-23 00:00:00 UTC,31836.60820443359,611111244205.3618,19644710601.812714
2021-07-24 00:00:00 UTC,33945.57626551546,628410141506.6395,23363169449.261055
2021-07-25 00:00:00 UTC,34351.9802745334,647959925588.1772,21756921726.242165
2021-07-26 00:00:00 UTC,35751.2225510398,653557877010.1915,21085648892.236374
2021-07-27 00:00:00 UTC,36566.976907545286,689577087628.8934,53537241550.642685
2021-07-28 00:00:00 UTC,39811.092826702334,724903978702.3983,36237698329.292244
2021-07-29 00:00:00 UTC,40563.52133479956,741138965659.9231,41588714301.4459
2021-07-30 00:00:00 UTC,39517.7554546586,761567537544.4388,28951584053.830803
2021-07-31 00:00:00 UTC,41402.538623829634,777698069509.7103,34826092913.27403
2021-08-01 00:00:00 UTC,41225.3993706821,798963229283.047,28059094705.040165
2021-08-02 00:00:00 UTC,39602.284256640945,742527656934.3728,28798516340.615578
2021-08-03 00:00:00 UTC,39317.66259200995,728063422868.6161,28244263408.03793
2021-08-04 00:00:00 UTC,38263.90770729825,729188135685.4,28952758125.573574
2021-08-05 00:00:00 UTC,39419.625675489275,751828685916.6375,28040808909.74992
2021-08-06 00:00:00 UTC,41008.03942637714,768360959749.6351,39222624494.81417
2021-08-07 00:00:00 UTC,42184.91984559311,805633293703.3593,41171483106.07181
2021-08-08 00:00:00 UTC,44276.368085612245,845809141873.7465,42380145694.82765
2021-08-09 00:00:00 UTC,43519.33388724098,812779612283.8557,39007592148.38501
2021-08-10 00:00:00 UTC,46229.624176803714,878973714934.3011,43208390527.59332
2021-08-11 00:00:00 UTC,46160.12571042116,870570438772.5913,35875533677.12907
2021-08-12 00:00:00 UTC,45103.63970290762,862817704921.147,35035006870.50853
2021-08-13 00:00:00 UTC,44520.54436621971,826006811802.6564,35637991031.55182
