snapped_at,price,market_cap,total_volume
2021-05-10 00:00:00 UTC,0.569540691401302,74423215176.56602,50077245244.06496
2021-05-11 00:00:00 UTC,0.46129541567979826,58030224629.10967,17020194864.675737
2021-05-12 00:00:00 UTC,0.5024927716309124,64655068638.710236,15267139156.626482
2021-05-13 00:00:00 UTC,0.4172398439366496,52891047702.238106,10952175676.362015
2021-05-14 00:00:00 UTC,0.48052701899613376,63012786126.58387,21082560926.89159
2021-05-15 00:00:00 UTC,0.555135188317758,74920928202.61922,20573924987.16642
2021-05-16 00:00:00 UTC,0.4955943788568482,64891206281.406845,10309046527.994446
2021-05-17 00:00:00 UTC,0.524750276045465,67405554108.36204,9743345477.885593
2021-05-18 00:00:00 UTC,0.487600182935299,62343732079.527504,8146349041.910798
2021-05-19 00:00:00 UTC,0.48395912014222503,62949726485.44775,5507929434.335677
2021-05-20 00:00:00 UTC,0.3306202623826568,43112616415.365715,15685140753.430408
2021-05-21 00:00:00 UTC,0.407146154228437,52798673514.43529,14027058792.85139
2021-05-22 00:00:00 UTC,0.35818712628782834,45819206760.59029,8374065029.634685
2021-05-23 00:00:00 UTC,0.33815211059706096,43943702001.02109,6437722892.358892
2021-05-24 00:00:00 UTC,0.30431376391800996,39258783022.67536,8460409114.151822
2021-05-25 00:00:00 UTC,0.35732146681730315,46325022914.49811,8258119239.27286
2021-05-26 00:00:00 UTC,0.3415199263358507,44807632681.69193,6376626682.299694
2021-05-27 00:00:00 UTC,0.3545937877701828,45581615336.35782,3959953803.0176544
2021-05-28 00:00:00 UTC,0.33267644105516003,44033369701.16089,3104618961.010024
2021-05-29 00:00:00 UTC,0.30820403088918946,40284157295.087494,4015376835.910473
2021-05-30 00:00:00 UTC,0.30439735509429167,39098378359.780464,3400285065.3491697
2021-05-31 00:00:00 UTC,0.29599537136847476,39352682952.05773,2917561984.6671023
2021-06-01 00:00:00 UTC,0.3231371546212961,42830752247.80859,2918978123.328771
2021-06-02 00:00:00 UTC,0.3707428764399986,47654549470.99496,6620796790.666875
2021-06-03 00:00:00 UTC,0.4264491263844948,54532962583.87601,12356658004.39002
2021-06-04 00:00:00 UTC,0.40368237534214557,50491041550.81137,7421961246.70729
2021-06-05 00:00:00 UTC,0.3720408491977922,49637888003.385056,6476765182.789235
2021-06-06 00:00:00 UTC,0.37317151906563006,48535703149.88005,4212568120.924745
2021-06-07 00:00:00 UTC,0.3742205264513141,48330659356.564316,2202131390.025317
2021-06-08 00:00:00 UTC,0.3255234549434286,44452381482.83523,3196158101.714558
2021-06-09 00:00:00 UTC,0.3292027717731848,43197885780.8617,4427972907.128996
2021-06-10 00:00:00 UTC,0.33882704132656233,44960152800.50763,3766685380.1580005
2021-06-11 00:00:00 UTC,0.32226583066094333,43641714093.5067,2968847498.2613244
2021-06-12 00:00:00 UTC,0.324175467110463,40605389710.11399,2514131170.024141
2021-06-13 00:00:00 UTC,0.3203599479178557,39907741224.18438,2306918835.445158
2021-06-14 00:00:00 UTC,0.33005252140370933,41771331919.71304,1981005432.256766
2021-06-15 00:00:00 UTC,0.32479912191973154,41703107768.12837,2328335085.7602906
2021-06-16 00:00:00 UTC,0.3151313151357079,41884633237.00216,1871136610.313214
2021-06-17 00:00:00 UTC,0.31009104843281327,40831503578.258736,1855987025.6207566
2021-06-18 00:00:00 UTC,0.3067278644269453,38915628022.463974,1357542978.0621
2021-06-19 00:00:00 UTC,0.2876958145357948,37422836544.42691,2218153799.669667
2021-06-20 00:00:00 UTC,0.28776550194376804,37410578053.82371,1441857942.8454368
2021-06-21 00:00:00 UTC,0.2759687377245318,37550662968.54439,2346067660.8346996
2021-06-22 00:00:00 UTC,0.18078457114162777,23114559771.202374,6054812060.746086
2021-06-23 00:00:00 UTC,0.18717196716059906,24515897377.88934,6301917357.870238
2021-06-24 00:00:00 UTC,0.2386873684659164,30079733229.46976,6310440413.338048
2021-06-25 00:00:00 UTC,0.26152730934207785,33761518913.84114,4413875423.196642
2021-06-26 00:00:00 UTC,0.24365692452893173,32460086921.684963,6779056045.823878
2021-06-27 00:00:00 UTC,0.24235385743428622,32209701571.597435,3573496396.9324727
2021-06-28 00:00:00 UTC,0.25775163246856286,33252781493.962322,2806309626.443498
2021-06-29 00:00:00 UTC,0.2636144570804885,34191154905.055145,2481947849.4915223
2021-06-30 00:00:00 UTC,0.26710707655272936,34722885439.71936,2828654643.1670394
2021-07-01 00:00:00 UTC,0.2592038395732278,33654938741.385147,2604504184.3031616
2021-07-02 00:00:00 UTC,0.2506098277099713,31967320239.061974,3213249803.475959
2021-07-03 00:00:00 UTC,0.24675221578443346,31923564312.74257,1887744616.081022
2021-07-04 00:00:00 UTC,0.2524053277360157,32188595471.627758,1240981747.1405628
2021-07-05 00:00:00 UTC,0.2417178754501258,32426727182.711052,980075176.0654776
2021-07-06 00:00:00 UTC,0.2292785096504556,29793577852.449036,1343901441.3260303
2021-07-07 00:00:00 UTC,0.22864018625147592,29781362604.574028,1348144229.4056392
2021-07-08 00:00:00 UTC,0.22304993865051906,29002003046.05949,1129355513.132045
2021-07-09 00:00:00 UTC,0.20493744823178073,27148323593.686077,2160847783.837912
2021-07-10 00:00:00 UTC,0.2164706459268849,28056283333.577957,3303984971.9671597
2021-07-11 00:00:00 UTC,0.21524862184176208,27913685626.254498,1746828014.4812784
2021-07-12 00:00:00 UTC,0.212476977229167,28566808371.030987,890967676.0904409
2021-07-13 00:00:00 UTC,0.20548812172446115,26540022091.291786,1222897157.0984092
2021-07-14 00:00:00 UTC,0.1981770450777183,26032152634.54178,1324737569.158742
2021-07-15 00:00:00 UTC,0.19359978391722105,25642436137.64247,1460106878.2413573
2021-07-16 00:00:00 UTC,0.1855233320156886,24643104181.908543,1145557981.530785
2021-07-17 00:00:00 UTC,0.17111442990758363,22050661146.632915,1420177765.4974525
2021-07-18 00:00:00 UTC,0.18814667550448883,24196901178.69006,2671148640.8670225
2021-07-19 00:00:00 UTC,0.18679816452088077,24416687351.213825,1510423355.9149265
2021-07-20 00:00:00 UTC,0.17028326335082564,23188314142.686996,1177889138.7618072
2021-07-21 00:00:00 UTC,0.16869008216223763,22754926954.424053,1819096798.4527836
2021-07-22 00:00:00 UTC,0.19460987244095154,24898778918.865864,3589503106.7250605
2021-07-23 00:00:00 UTC,0.19362916853919107,25136565976.152336,1584675276.3600664
2021-07-24 00:00:00 UTC,0.19582969769443007,25743916213.65463,1350193803.9609368
2021-07-25 00:00:00 UTC,0.200935377948251,25960748570.507217,1548520028.978452
2021-07-26 00:00:00 UTC,0.19801723098147947,25446648259.38883,1665351188.6321437
2021-07-27 00:00:00 UTC,0.20457219671154053,27488718974.31958,4874177046.704317
2021-07-28 00:00:00 UTC,0.20061087239125294,26968139134.27689,1923478436.030425
2021-07-29 00:00:00 UTC,0.2122094393239711,27465999709.79233,2197993025.936688
2021-07-30 00:00:00 UTC,0.20989826497419956,26865524500.3777,1767209575.7555382
2021-07-31 00:00:00 UTC,0.20448603013974864,27152474098.41657,1627593965.2050757
2021-08-01 00:00:00 UTC,0.20843691674666032,27807032365.961475,1982822365.157663
2021-08-02 00:00:00 UTC,0.20484797942771452,26616470562.416885,1907399036.9780982
2021-08-03 00:00:00 UTC,0.20208516612083388,26120110069.749035,1005798257.7622302
2021-08-04 00:00:00 UTC,0.1987602764540056,25989336480.78018,1031254985.8321955
2021-08-05 00:00:00 UTC,0.20303662137724154,27067608025.004898,974770639.2255976
2021-08-06 00:00:00 UTC,0.2044902396180891,25735881833.485565,1133165074.050902
2021-08-07 00:00:00 UTC,0.20486345915670612,27461906809.63378,1241322669.7516088
2021-08-08 00:00:00 UTC,0.25195150772903563,33394503695.2607,5075444522.8092375
2021-08-09 00:00:00 UTC,0.2414243161894718,31817518333.33044,5631028205.900952
2021-08-10 00:00:00 UTC,0.2589915578417825,33523380202.09552,3902426533.8064103
2021-08-11 00:00:00 UTC,0.25823754687147465,33713829261.015594,2937021494.36568
2021-08-12 00:00:00 UTC,0.2695310102833068,35223803228.066765,4184341903.9039297
2021-08-13 00:00:00 UTC,0.2651693253246018,35387038740.53124,4507996820.11656
2021-08-14 00:00:00 UTC,0.28682311750416706,37092588988.92054,3084447945.7003675
2021-08-15 00:00:00 UTC,0.29139487895713706,38098522160.55664,3712375582.882572
2021-08-16 00:00:00 UTC,0.3301757914344892,44622850297.676254,6419321479.1696825
2021-08-17 00:00:00 UTC,0.3143493893931534,42920000921.18952,5643013232.530994
2021-08-18 00:00:00 UTC,0.29087339913791543,39498816036.2827,4527136000.341008
2021-08-19 00:00:00 UTC,0.3070572116384564,40518886875.046036,5031757332.827743
2021-08-20 00:00:00 UTC,0.3109954929105987,40247033734.09468,3267935829.5078015
2021-08-21 00:00:00 UTC,0.3273003383922301,43436797669.99308,2934401048.2175055
2021-08-22 00:00:00 UTC,0.3233076650867177,40703707931.684395,2167677565.0221
2021-08-23 00:00:00 UTC,0.31018886303664156,41279616084.511505,1887861838.4215853
2021-08-24 00:00:00 UTC,0.31662667045663895,40667901770.4942,2538892894.501797
2021-08-25 00:00:00 UTC,0.2932007483544177,37589624523.297745,2730467178.6677027
2021-08-26 00:00:00 UTC,0.2890992563441805,38140304357.69455,2203925405.431519
2021-08-27 00:00:00 UTC,0.2672574870550956,35587676291.84808,2087621506.4450917
2021-08-28 00:00:00 UTC,0.2906330651795443,38926887664.89639,1983239355.3348913
2021-08-29 00:00:00 UTC,0.2810803272758895,37261538086.319756,1318589428.1249435
2021-08-30 00:00:00 UTC,0.2878190188724494,36788693248.357666,1283273685.133567
