snapped_at,price,market_cap,total_volume
2020-12-30 00:00:00 UTC,0.22330447938936207,9921175179.88441,10429761755.169159
2020-12-31 00:00:00 UTC,0.21452299361477417,9459961038.802965,6882911279.808791
2021-01-01 00:00:00 UTC,0.225443185900479,9826247237.368525,4348656271.722807
2021-01-02 00:00:00 UTC,0.23519069306296075,10978568504.523594,4550151984.523965
2021-01-03 00:00:00 UTC,0.22546124578169177,10104730853.176636,3612847320.1856017
2021-01-04 00:00:00 UTC,0.22646734346489508,10145077790.945057,3884230849.4191933
2021-01-05 00:00:00 UTC,0.2400077047209284,10533397417.783388,5329390159.096108
2021-01-06 00:00:00 UTC,0.22707732431466723,10242359999.149654,3904410384.4019227
2021-01-07 00:00:00 UTC,0.2526521256619094,11192611760.245386,6045503943.174785
2021-01-08 00:00:00 UTC,0.3269191794316826,14939598841.922932,13536554056.615128
2021-01-09 00:00:00 UTC,0.3263315380306172,14797292510.349531,7266371053.306292
2021-01-10 00:00:00 UTC,0.33834621295208,15179642131.690304,5334642975.395166
2021-01-11 00:00:00 UTC,0.3105331864636004,14689761492.448154,7559615996.123168
2021-01-12 00:00:00 UTC,0.28256576796393434,12841852036.160353,7884589062.18204
2021-01-13 00:00:00 UTC,0.3012769845856236,13708178623.740822,5262851225.083253
2021-01-14 00:00:00 UTC,0.307049332763762,14220525428.73157,3418696115.42099
2021-01-15 00:00:00 UTC,0.29801747490731634,13804895310.969336,3882528641.7634478
2021-01-16 00:00:00 UTC,0.28004116464050144,12387864309.600197,3511695582.3661666
2021-01-17 00:00:00 UTC,0.2733771225027587,13084796786.619846,3158566627.4677396
2021-01-18 00:00:00 UTC,0.2815023061577607,12843239486.46096,2693288575.4721603
2021-01-19 00:00:00 UTC,0.2888593357213149,13216474105.990416,2583913429.450251
2021-01-20 00:00:00 UTC,0.2911838199058513,13106170676.567944,4455145410.698352
2021-01-21 00:00:00 UTC,0.2928334254023029,13677338205.53843,3352602331.3981433
2021-01-22 00:00:00 UTC,0.27464962699448164,12589550699.562807,3450704515.0510235
2021-01-23 00:00:00 UTC,0.2661768983805965,12480391880.657984,3763347508.132818
